cell	longitude	latitude	richness	npp_AVG	temp_AVG	prec_AVG	tempsea_AVG	presea_AVG	ele_RANGE
609	-91.8	71.2	2	76763480491	-48.65272076	522.4316534	9731.357149	49.44999563	5854
610	-90.8	71.2	2	96158095588	-45.31234169	383.6933357	11113.29566	57.02995895	1560
611	-89.8	71.2	2	96222761332	-50.88951	306.3474539	12116.56835	66.27591929	4353
612	-88.8	71.2	2	92732299605	-54.68687222	346.7901127	12044.52258	63.84417853	2922
613	-87.8	71.2	2	99731531548	-64.17075727	362.7926456	12791.87056	65.79640143	2225
614	-86.8	71.2	2	1.05E+11	-57.58249629	326.3890296	14509.5169	71.84470259	1201
615	-85.8	71.2	1	1.13E+11	-62.3207267	273.7135994	14172.39672	74.31967857	1428
616	-84.8	71.2	1	1.02E+11	-55.21722421	254.9158005	13648.05747	65.54065857	1472
617	-83.8	71.2	1	1.04E+11	-45.46615425	275.4276356	13488.7329	56.81439427	1273
618	-82.8	71.2	1	1.01E+11	-44.95370775	316.817364	12594.29051	49.6314962	1597
619	-81.8	71.2	1	82982693547	-52.18333479	339.5455498	12479.34789	45.85509652	1468
620	-80.8	71.2	1	83793079637	-63.84906979	381.7025068	13013.8461	41.31338982	1491
621	-79.8	71.2	1	73289300309	-73.97178793	475.8793781	12626.38073	37.21180889	1826
622	-78.8	71.2	1	53806114816	-81.45375142	525.9750197	12419.03398	38.02000175	1836
623	-77.8	71.2	1	34962352299	-86.15582147	494.1512796	13040.99878	42.55105249	1743
624	-76.8	71.2	1	61982306304	-67.24325269	427.4184645	14385.68941	46.38640929	2275
625	-75.8	71.2	1	99682422784	-48.63525199	369.9714386	15370.02035	46.79666346	1210
626	-74.8	71.2	1	86811100046	-50.41697965	344.257315	15412.07215	42.93056162	816
627	-73.8	71.2	0	82176037547	-52.93606429	325.1173902	15255.48249	38.53367106	652
628	-72.8	71.2	0	72368403115	-48.92645646	289.6673945	15343.40859	36.85151542	348
629	-71.8	71.2	0	68848443847	-52.96698402	283.8322998	15428.25207	38.12533846	186
630	-70.8	71.2	1	57511222272	-54.05965587	274.4669403	15514.34737	41.38378898	150
631	-69.8	71.2	1	57333731328	-61.05852039	280.7080968	15248.79771	42.28823478	187
632	-68.8	71.2	1	46883880875	-67.98480217	286.9350162	15121.53149	41.91082191	311
633	-67.8	71.2	1	38090294841	-73.34989955	283.6119312	15205.82488	42.96584855	501
634	-66.8	71.2	1	46444953259	-78.85195214	280.9131802	15315.50066	45.07642589	432
635	-65.8	71.2	1	44730203136	-86.71045506	285.9729234	15331.69473	47.80312691	284
636	-64.8	71.2	1	45201367495	-92.79954581	284.4865927	15358.72329	51.403354	198
637	-63.8	71.2	1	38526647125	-98.73866713	275.8662765	15420.00908	55.48930038	249
638	-62.8	71.2	1	46511203783	-105.8743122	264.7156084	15543.539	59.41086558	189
639	-61.8	71.2	1	48963072768	-111.5419687	263.5590881	15650.1877	61.06559525	202
640	-60.8	71.2	1	56842549476	-114.3766268	273.8972836	15692.06394	59.57411128	282
641	-59.8	71.2	1	45156680448	-115.0972137	284.7108918	15705.57988	57.21407983	324
642	-58.8	71.2	1	50829316864	-116.1366058	292.7828631	15587.22194	55.22822954	192
643	-57.8	71.2	1	43169267712	-116.5789324	292.0170023	15312.63621	54.83197188	197
644	-56.8	71.2	1	30751949184	-117.185198	281.7992391	15089.43749	56.39858205	135
645	-55.8	71.2	1	11383657472	-118.8342837	276.0149679	14770.21418	57.63970064	234
652	-48.8	71.2	1	12674070528	-86.45971074	297.338843	11594.04855	46.4803719	162
653	-47.8	71.2	1	16447201865	-93.61008123	356.4257446	11386.80837	40.64674026	532
654	-46.8	71.2	1	17053312512	-91.37729611	383.1965467	11470.64034	39.44856723	566
655	-45.8	71.2	1	18141630464	-88.07652596	377.5639235	11466.60887	40.39113271	524
656	-44.8	71.2	1	0	-80.39864865	351.1351351	11371.82432	42.28378378	278
680	-104.8	70.2	0	45004985600	-11.71407242	640.7319895	8442.826428	60.41843972	14
681	-103.8	70.2	0	48069701238	-14.09471109	589.7250699	8851.133038	61.09937092	643
682	-102.8	70.2	0	65572669440	-15.83418322	498.9697556	9517.904255	62.21935994	679
683	-101.8	70.2	1	89336232619	-18.92217661	440.2039479	10269.41672	63.47349113	1094
684	-100.8	70.2	1	99131595264	-23.47890645	452.1496201	10832.78976	64.82277928	1138
685	-99.8	70.2	1	1.09E+11	-24.81832474	488.5074679	11180.83178	62.45741986	1045
686	-98.8	70.2	1	1.05E+11	-23.21975718	521.4571578	11201.69613	59.83710368	1026
687	-97.8	70.2	1	1.02E+11	-24.03336536	518.0641977	10811.65665	57.70565115	2195
688	-96.8	70.2	1	74586083767	-39.17918014	534.9075256	9827.099904	50.60580369	2786
689	-95.8	70.2	1	53203353532	-37.98417151	543.1696053	9280.239231	44.83139651	3288
690	-94.8	70.2	1	1.08E+11	-5.574558105	568.4512035	9147.56478	41.73392253	2224
691	-93.8	70.2	2	92599487424	-6.152810624	628.8136256	8635.048299	38.96852829	3060
692	-92.8	70.2	2	40324606259	-44.53773919	641.1702693	8758.619507	34.52108434	3770
693	-91.8	70.2	2	61471918001	-43.02000175	601.6399686	9979.242117	36.24281597	2200
694	-90.8	70.2	2	1.07E+11	-29.73133025	691.3988995	10274.04166	35.98488951	2391
695	-89.8	70.2	2	59863377920	-70.03764521	708.8940519	9925.020788	38.79797362	4614
696	-88.8	70.2	2	48534659072	-88.67446939	591.0598306	10586.89667	44.95257228	4266
697	-87.8	70.2	2	91454857216	-60.61699712	419.323085	11929.08883	54.88156171	2147
698	-86.8	70.2	2	94603991552	-57.13381081	275.682243	11990.08324	61.27888899	1583
699	-85.8	70.2	2	94347433984	-46.01109267	248.0659446	12094.04175	58.0242816	1458
700	-84.8	70.2	1	1.04E+11	-39.42527732	273.4223076	12013.29016	53.30727574	1505
701	-83.8	70.2	1	90190304256	-49.70163333	321.7756136	11571.10726	46.2964451	1713
702	-82.8	70.2	1	80862117120	-60.93711241	385.2410691	12131.46834	39.61254258	1620
703	-81.8	70.2	1	90161702912	-58.85553323	474.6625906	12616.94978	32.06009258	1347
704	-80.8	70.2	1	84651844864	-65.643637	544.1726788	12187.46808	33.14403005	1630
705	-79.8	70.2	1	75694635904	-65.06000524	526.6820683	12641.36396	38.19739715	2166
706	-78.8	70.2	2	76020911787	-57.87798061	470.6032841	13607.83544	45.17730806	1940
707	-77.8	70.2	2	1.01E+11	-48.59149271	423.3201153	14474.85265	49.52310245	1835
708	-76.8	70.2	2	1.23E+11	-37.63603808	380.2436021	15164.70521	46.12298017	1039
709	-75.8	70.2	2	1.17E+11	-34.86173465	344.3514717	15282.36807	40.27801555	355
710	-74.8	70.2	1	1.02E+11	-40.07363088	317.0202638	15083.12516	36.37278365	758
711	-73.8	70.2	1	94507811977	-41.24919207	303.1111014	14988.60355	34.67962267	663
712	-72.8	70.2	0	65650762342	-43.1939034	306.1064722	14826.80671	36.95388244	115
713	-71.8	70.2	1	82788380544	-43.94768102	299.0303957	14804.49524	40.6157743	91
714	-70.8	70.2	1	65474502042	-48.49270679	303.1418464	14840.99703	41.24080706	175
715	-69.8	70.2	1	60241606912	-56.42029872	312.3581099	14932.39602	40.84575072	359
716	-68.8	70.2	1	70315717120	-64.28849681	316.8187615	15057.17329	41.58572801	322
717	-67.8	70.2	1	60985664512	-71.18822605	320.6590969	15171.2243	43.85221417	303
718	-66.8	70.2	1	59643239168	-77.27146476	324.4153201	15229.09704	47.23696393	254
719	-65.8	70.2	1	52661131264	-83.47025941	323.8669753	15245.5314	51.05659883	156
720	-64.8	70.2	1	51354017451	-90.45078173	310.953271	15343.70993	55.23853612	171
721	-63.8	70.2	1	56435084032	-98.10315311	293.389117	15527.36152	59.54790811	339
722	-62.8	70.2	1	56196158805	-103.2795877	300.8169272	15534.75849	58.92907678	247
723	-61.8	70.2	1	66398925312	-104.8497685	316.0090838	15451.01162	56.06646869	314
724	-60.8	70.2	1	65137663573	-105.0682156	323.6919382	15347.38169	53.31085684	286
725	-59.8	70.2	1	62083120674	-104.8149549	320.8723693	15208.08554	52.1622539	182
726	-58.8	70.2	1	44177276416	-107.3352423	312.0473568	15121.24912	52.66696035	104
735	-49.8	70.2	1	20646938624	-86.06123389	298.8678637	11964.83241	50.43554328	152
736	-48.8	70.2	1	34159131034	-82.76024617	339.7753044	11521.43617	45.0659945	398
737	-47.8	70.2	1	33740318592	-88.55323609	385.4791685	11520.97974	41.33688532	453
738	-46.8	70.2	1	29355771392	-91.72041226	418.66294	11529.60014	39.35461612	546
739	-45.8	70.2	1	24324116638	-91.02981914	420.7042788	11407.00997	38.99594177	681
740	-44.8	70.2	1	16934775808	-78.26871401	368.8119002	11091.61852	41.11036468	595
763	-105.8	69.2	0	44378900244	-6.758737317	657.8308906	8434.566235	55.43714769	396
764	-104.8	69.2	1	59996808448	-8.851172486	578.2700365	9065.836582	56.6378322	673
765	-103.8	69.2	1	70715994368	-15.87448685	511.1720674	9619.349201	56.89265438	1307
766	-102.8	69.2	1	92610552320	-21.03275395	518.3854485	9885.583719	56.07660058	1384
767	-101.8	69.2	1	97773795328	-21.26133287	540.6044196	9972.476111	55.31670888	1291
768	-100.8	69.2	1	1.02E+11	-12.95178618	559.2957464	9855.257839	54.48729147	814
769	-99.8	69.2	1	1.04E+11	-12.64075465	581.45873	9242.735872	50.45401345	1778
770	-98.8	69.2	1	73110075611	-15.37885913	608.3181354	8555.506134	43.01870783	2945
771	-97.8	69.2	1	50016667341	-11.33734243	645.1418989	7780.809761	37.59893605	3054
772	-96.8	69.2	1	71170224265	7.746104589	790.934365	7293.622839	41.21664888	2072
773	-95.8	69.2	1	65977699291	8.65912417	952.993921	6877.872678	37.64021164	1942
774	-94.8	69.2	1	41883162214	16.16133981	1134.286116	6760.674508	32.26361544	1933
775	-93.8	69.2	2	48146478080	27.04238368	1651.834289	6359.258764	30.79827916	1223
776	-92.8	69.2	2	73032237056	11.47195704	1641.241945	6802.528839	28.81294749	2185
777	-91.8	69.2	2	42031120043	-15.61251836	1557.529185	7118.935573	27.52964391	3331
778	-90.8	69.2	2	31952526564	-43.7743838	1373.724208	7833.204137	24.76778169	4174
779	-89.8	69.2	2	51166052557	-66.38081929	934.9868984	8619.852651	25.5182112	5518
780	-88.8	69.2	3	71107708288	-53.88723906	613.6233732	9509.267185	30.64459778	3571
781	-87.8	69.2	3	91883352235	-39.00978251	411.593851	10182.89414	30.9615687	2204
782	-86.8	69.2	3	1.10E+11	-29.38081929	301.392174	10546.75823	36.2231636	1515
783	-85.8	69.2	3	1.11E+11	-28.97598044	311.8083675	10864.53935	40.54013451	1412
784	-84.8	69.2	2	98614552064	-43.0862084	414.9768539	11107.71639	32.91728535	1338
785	-83.8	69.2	1	1.07E+11	-44.27880164	491.8769325	11974.99886	26.85570792	1484
786	-82.8	69.2	1	1.22E+11	-43.312167	493.4299939	12983.51943	29.34527033	1435
787	-81.8	69.2	1	1.14E+11	-45.88688968	498.2121583	12944.42362	34.18062713	1345
788	-80.8	69.2	2	1.21E+11	-42.63315573	483.516377	12984.05415	42.4069351	1428
789	-79.8	69.2	2	1.33E+11	-39.2116342	459.6375229	13544.74164	51.22325094	1731
790	-78.8	69.2	2	1.32E+11	-33.09005153	423.8741375	14370.16552	52.157481	1727
791	-77.8	69.2	2	1.05E+11	-38.81552974	397.4813521	14539.44467	47.14953271	597
792	-76.8	69.2	2	1.22E+11	-38.24080706	373.7060005	14539.67211	41.39287274	553
793	-75.8	69.2	2	1.15E+11	-36.43811687	352.6950825	14526.73299	37.87046904	646
794	-74.8	69.2	3	1.23E+11	-34.10219233	343.7384924	14494.76644	37.25871255	178
795	-73.8	69.2	4	1.11E+11	-34.34684252	342.6091362	14247.59167	38.1226308	171
796	-72.8	69.2	4	1.28E+11	-33.97632981	332.9262818	14350.98899	40.80452441	138
797	-71.8	69.2	2	1.12E+11	-37.58529129	335.3360119	14587.41375	41.44274609	226
798	-70.8	69.2	2	93142882816	-45.26037208	340.8391999	14768.0324	40.97283606	308
799	-69.8	69.2	1	85761286827	-53.76871342	348.9324832	14906.21853	41.52476199	293
800	-68.8	69.2	1	76240898048	-62.31897982	361.9026116	15013.74635	44.30928465	177
801	-67.8	69.2	1	70551160149	-68.39767665	373.5195214	15029.6667	47.42641279	228
802	-66.8	69.2	1	64882859584	-72.99082889	371.6029348	15019.77989	50.70198271	273
803	-65.8	69.2	1	60054577984	-80.11704079	352.8933531	15168.63054	54.32631671	154
804	-64.8	69.2	1	52553995947	-86.99921391	335.9838414	15325.66172	57.2223775	216
805	-63.8	69.2	1	48700016896	-91.27530789	347.3019478	15257.21967	55.78723033	178
806	-62.8	69.2	1	62082489003	-92.58756223	359.0099572	15111.18176	52.69490785	223
807	-61.8	69.2	1	67783780762	-93.44273718	360.4614079	14957.95203	49.95747722	275
808	-60.8	69.2	1	67498950656	-95.61303215	350.1916594	14907.87385	49.29869679	198
819	-49.8	69.2	1	35163990976	-75.56871911	350.2699346	11739.82743	48.88339789	320
820	-48.8	69.2	1	31674004992	-78.59489912	384.2940868	11664.45786	45.12909424	300
821	-47.8	69.2	1	28794877568	-80.68390252	416.3664075	11612.28422	41.83186304	260
822	-46.8	69.2	1	28653366613	-80.39461962	425.0856843	11473.5314	39.96305354	529
823	-45.8	69.2	1	26023559936	-76.81420034	409.3770404	11144.76684	39.10873249	559
824	-44.8	69.2	1	20675371776	-70.49896552	371.1910345	10674.41259	40.10051724	387
827	-41.8	69.2	1	21873318571	-59.49056604	401.73815	9337.815462	43.20892775	782
846	-106.8	68.2	1	55780147712	-1.792916516	782.4636791	8292.609324	51.06360679	572
847	-105.8	68.2	1	97160005222	-4.391158221	687.9354964	8585.263961	49.70915202	787
848	-104.8	68.2	1	1.04E+11	-6.406244456	617.742771	8754.262462	47.40349477	944
849	-103.8	68.2	1	1.06E+11	-3.897350412	571.1642393	8833.928408	45.73872609	1303
850	-102.8	68.2	1	94950814037	1.057122893	589.1822867	8714.254869	44.13005503	1249
851	-101.8	68.2	1	71271085625	5.999047891	710.9034562	8176.974483	38.97495954	1335
852	-100.8	68.2	1	48879181970	8.673310382	730.4955608	7942.478529	36.31744881	1168
853	-99.8	68.2	1	40445067776	11.95717219	797.449692	6860.626283	29.59782928	1354
854	-98.8	68.2	1	16102367232	15.62733773	790.6757426	6194.366887	34.80748075	1515
855	-97.8	68.2	1	16635683840	5.588764045	902.3797753	6204.00824	36.39213483	1875
861	-91.8	68.2	2	71108429824	31.54742173	2772.405617	6055.401473	33.02071823	444
862	-90.8	68.2	3	48953698560	4.713117121	1909.480416	6724.807141	31.32383794	3806
863	-89.8	68.2	3	60376399275	-11.42311486	1135.120954	7562.666816	33.35766162	2546
864	-88.8	68.2	3	61712332971	-17.02938015	753.5967395	8079.224472	31.82246507	2431
865	-87.8	68.2	3	1.19E+11	-18.38754476	496.9564154	8989.516028	29.2259586	2219
866	-86.8	68.2	3	1.10E+11	-23.68329112	447.1723295	9719.294436	29.47384051	1343
867	-85.8	68.2	3	92329037369	-34.53375841	526.914665	10159.57114	25.72495414	1408
868	-84.8	68.2	2	1.16E+11	-39.69237488	543.9632282	11090.92803	26.53777623	1550
869	-83.8	68.2	1	1.47E+11	-32.66101843	470.8076688	12408.32221	33.27705476	1518
870	-82.8	68.2	1	1.44E+11	-28.14962005	474.3881562	12074.84968	40.31024544	1837
871	-81.8	68.2	2	1.59E+11	-23.01345096	470.6150756	12389.60739	48.22071797	1447
872	-80.8	68.2	2	1.70E+11	-18.04830116	447.8352695	13564.81055	53.01738143	1021
873	-79.8	68.2	2	1.55E+11	-28.22194078	426.0851603	13894.28832	52.42536466	411
874	-78.8	68.2	2	1.54E+11	-26.13442222	400.6339418	14023.66713	47.56694908	466
875	-77.8	68.2	3	1.49E+11	-27.92444755	396.7851341	13940.54887	43.92558302	522
876	-76.8	68.2	3	1.45E+11	-31.26674819	401.3666696	13890.88235	42.03616036	684
877	-75.8	68.2	4	1.36E+11	-36.44248406	410.9906542	13780.98899	41.3878068	735
878	-74.8	68.2	4	1.51E+11	-28.76216263	383.2937374	13898.73308	42.23460564	734
879	-73.8	68.2	4	1.39E+11	-25.05118351	368.2740851	14112.48834	43.61350336	134
880	-72.8	68.2	4	97421523968	-27.03240458	364.7248668	14371.0656	43.61463883	171
881	-71.8	68.2	3	52341902080	-30.95903572	358.8081055	14608.07547	43.29522229	266
882	-70.8	68.2	2	91677928619	-37.59507381	365.2027251	14784.14211	44.60319679	312
883	-69.8	68.2	2	1.15E+11	-47.43593327	390.525024	14875.16691	47.00742423	322
884	-68.8	68.2	2	1.01E+11	-54.26543803	421.0592191	14734.07328	48.58223426	256
885	-67.8	68.2	1	84987407019	-60.91265613	426.4168923	14686.90375	50.31618482	163
886	-66.8	68.2	1	80555747328	-68.99205171	401.8317757	14918.38746	52.38239148	234
887	-65.8	68.2	1	73747480235	-73.19722246	387.3827409	15027.71744	54.04052756	226
888	-64.8	68.2	1	59720002674	-77.10655952	398.751332	14897.69727	52.47593676	173
889	-63.8	68.2	1	51271067136	-80.99135296	407.2706787	14732.72356	49.53838763	252
890	-62.8	68.2	1	61321777152	-82.16045981	398.5887327	14595.13614	47.11751853	282
891	-61.8	68.2	1	29499953152	-85.08916019	384.1712912	14578.65261	46.61857196	153
901	-51.8	68.2	1	22523192576	-70.59176553	365.7494766	12146.36567	54.96371249	280
902	-50.8	68.2	1	36165253916	-70.96159048	381.708818	11975.1109	51.84081688	173
903	-49.8	68.2	1	38995979435	-72.03960136	406.078853	11852.81581	47.71929364	230
904	-48.8	68.2	1	37736709348	-71.96427636	431.902961	11772.20133	43.90575596	152
905	-47.8	68.2	1	41663629995	-71.53262294	444.2688444	11676.06953	41.11747751	260
906	-46.8	68.2	1	28824520932	-70.04489475	444.1697965	11510.56389	38.59437505	268
907	-45.8	68.2	1	33754933527	-64.15139394	417.4750303	11270.30667	37.52472727	383
908	-44.8	68.2	1	0	-60.65625	377.4375	10900.32813	39.046875	70
909	-43.8	68.2	1	16543148032	-54.10135135	428.9481982	10533.08784	39.6036036	311
910	-42.8	68.2	1	30177160397	-68.5235797	495.7069774	10092.32405	37.03185328	1484
911	-41.8	68.2	1	25633735339	-66.09998336	511.4428548	9671.78739	35.11013143	1581
929	-107.8	67.2	1	15734274560	2.870967742	942.455408	7843.060721	49.86148008	493
930	-106.8	67.2	1	15944289280	2.79723127	822.1881107	8036.561889	48.89087948	444
931	-105.8	67.2	1	49643178325	13.60371134	575.6810309	7669.772784	38.5171134	554
932	-104.8	67.2	1	82850769835	11.18175924	612.3122974	7592.208342	34.64004755	1545
933	-103.8	67.2	1	73568828621	6.886144172	741.8202336	7318.267797	30.09128677	2291
934	-102.8	67.2	1	69019072827	11.4843465	1031.496201	6549.470821	22.63905775	2104
935	-101.8	67.2	1	34742503424	21.84486232	1237.438885	5934.431833	19.75050369	1899
946	-90.8	67.2	3	58361118441	25.441975	1653.842531	5677.45776	36.62949867	3571
947	-89.8	67.2	3	87689727104	15.19867973	1355.367866	6536.597956	32.91833475	2144
948	-88.8	67.2	3	88080257434	-10.32141608	842.7890734	7720.200175	28.51494755	2549
949	-87.8	67.2	3	1.24E+11	-12.43680671	518.8650537	9158.356363	31.2373133	2005
950	-86.8	67.2	3	1.17E+11	-25.00803564	476.5266836	9757.0697	30.96838152	1451
951	-85.8	67.2	3	99162994688	-37.62337322	491.6266049	10155.28369	32.47191894	1660
952	-84.8	67.2	1	1.08E+11	-33.74189886	471.9241855	10539.01441	37.6942091	2128
953	-83.8	67.2	1	85547177984	-43.91842082	489.3295484	10341.1953	44.88627828	2087
954	-82.8	67.2	2	1.49E+11	-24.17774478	479.4125251	11540.13145	48.81334614	2084
955	-81.8	67.2	2	1.84E+11	-12.36789239	449.8479343	12895.89728	51.34815268	946
956	-80.8	67.2	2	1.82E+11	-14.48362302	425.2021137	13270.94986	50.99729234	574
957	-79.8	67.2	3	1.87E+11	-13.8046991	414.8470609	13321.19539	48.39933619	437
958	-78.8	67.2	3	1.86E+11	-10.24770722	407.8842694	13451.79727	46.82312866	556
959	-77.8	67.2	4	1.79E+11	-8.825399598	399.9069788	13663.81867	46.7975369	566
960	-76.8	67.2	4	1.70E+11	-13.4803913	403.2935628	13653.6646	47.03860599	739
961	-75.8	67.2	4	1.70E+11	-17.08253996	405.8540484	13648.39846	48.29312604	770
962	-74.8	67.2	4	1.46E+11	-13.62232509	390.7661805	13915.04524	49.07249541	360
963	-73.8	67.2	4	1.12E+11	-19.46012752	395.823216	14034.10167	47.57262643	393
964	-72.8	67.2	4	90459014528	-26.40815792	401.3937462	14159.51061	48.25460739	399
965	-71.8	67.2	3	92601479168	-32.50711853	413.4821382	14276.67552	50.67656564	315
966	-70.8	67.2	2	97884864512	-36.62608088	437.6516726	14327.27636	50.41532012	316
967	-69.8	67.2	2	91381472768	-40.12743471	478.4280723	14201.5894	49.64887763	267
968	-68.8	67.2	2	70660075648	-47.35950738	471.5603109	14388.1325	49.55908813	176
969	-67.8	67.2	2	91815543467	-56.1411477	438.3856232	14746.25705	50.68992925	186
970	-66.8	67.2	2	94469552128	-59.93711241	440.444755	14699.67709	52.21041139	194
971	-65.8	67.2	2	81810352320	-63.06114071	451.1766967	14531.87877	50.42387981	163
972	-64.8	67.2	1	80603712171	-68.84548869	451.2477072	14417.43305	47.53987248	172
973	-63.8	67.2	1	75481277696	-70.2566163	434.2408071	14309.62591	45.5894838	226
974	-62.8	67.2	1	57217006763	-71.38357233	425.2202712	14147.14291	44.48502585	101
975	-61.8	67.2	1	30157117440	-74.27684964	415.8822593	14128.3214	45.06523469	27
985	-51.8	67.2	1	39741174784	-67.40745245	408.8067227	12155.75619	53.56402035	290
